"","ENSEMBL","log2FoldChange","padj"
"489","ENSMUSG00000040710",-0.0215,0.118295126498115
"490","ENSMUSG00000044768",0.0496,0.92839231868686
"491","ENSMUSG00000040648",-0.0123,0.993952775383292
"492","ENSMUSG00000026333",-7e-04,0.99947907438902
"493","ENSMUSG00000026335",0.0127,0.99947907438902
"494","ENSMUSG00000089782",0.0073,0.99947907438902
"495","ENSMUSG00000089706",0.0027,0.99947907438902
"496","ENSMUSG00000100009",0.0634,0.859291283876829
"497","ENSMUSG00000099686",0.0113,0.995391456002029
"498","ENSMUSG00000082431",-0.0179,0.986945979412659
"499","ENSMUSG00000050840",0.1016,0.774540929725608
"500","ENSMUSG00000103991",1e-04,0.99947907438902
"501","ENSMUSG00000047496",-0.0098,0.76912870563281
"502","ENSMUSG00000067017",-0.011,0.995391456002029
"503","ENSMUSG00000056536",-0.0134,0.996062108733735
"504","ENSMUSG00000026319",0.0199,0.995302781929233
"505","ENSMUSG00000104044",0.0046,0.99947907438902
"506","ENSMUSG00000026321",-0.0085,0.927433557967651
"507","ENSMUSG00000099843",-0.0181,0.995252237345488
"508","ENSMUSG00000038866",-0.0362,0.984859512895077
"509","ENSMUSG00000044340",0.0837,0.923613871195156
"510","ENSMUSG00000103291",0.035,0.609297808736345
"511","ENSMUSG00000057329",0.0641,0.964862841412178
"512","ENSMUSG00000009905",0.0689,0.93167904429757
"513","ENSMUSG00000009907",-0.016,0.996432226611783
"514","ENSMUSG00000067006",3e-04,0.99947907438902
"515","ENSMUSG00000047216",-0.0071,0.99947907438902
"516","ENSMUSG00000102160",-8e-04,0.99947907438902
"517","ENSMUSG00000038702",-0.0034,0.99947907438902
"518","ENSMUSG00000026374",-0.0205,0.997903122047966
"519","ENSMUSG00000026377",0.1047,0.74741559538202
"520","ENSMUSG00000064302",0.0549,0.951895199438654
"521","ENSMUSG00000107722",0.0109,0.991157300355586
"522","ENSMUSG00000026380",-0.0059,0.99947907438902
"523","ENSMUSG00000048402",0.0193,0.996062108733735
"524","ENSMUSG00000097408",-1e-04,0.99947907438902
"525","ENSMUSG00000037035",0.0048,0.99947907438902
"526","ENSMUSG00000004451",-0.0673,0.955715362127156
"527","ENSMUSG00000098447",0.0052,0.99947907438902
"528","ENSMUSG00000098923",0.2578,0.361055848219341
"529","ENSMUSG00000026383",0.0077,0.99947907438902
"530","ENSMUSG00000026384",0.1233,0.607042501661519
"531","ENSMUSG00000103146",-0.0018,0.99947907438902
"532","ENSMUSG00000036975",-0.0427,0.978290575452506
"533","ENSMUSG00000036962",-0.0092,0.980764746731508
"534","ENSMUSG00000026387",0.0597,0.86528913827859
"535","ENSMUSG00000050777",-0.067,0.843134132851496
"536","ENSMUSG00000026385",-0.0524,0.974654439411824
"537","ENSMUSG00000026388",-0.0257,0.978290575452506
"538","ENSMUSG00000026389",0.2489,0.371283886485416
"539","ENSMUSG00000097881",0.0365,0.99224064201754
"540","ENSMUSG00000003721",-0.1048,0.841164629135319
"541","ENSMUSG00000104253",0.0036,0.99947907438902
"542","ENSMUSG00000026339",-0.0214,0.992044291691764
"543","ENSMUSG00000050534",-0.0248,0.712471985168569
"544","ENSMUSG00000001674",0.0201,0.998692123340135
"545","ENSMUSG00000026341",-0.0215,0.996432226611783
"546","ENSMUSG00000026342",0.0225,0.995391456002029
"547","ENSMUSG00000026344",-0.0308,0.191570678914109
"548","ENSMUSG00000049690",0.0036,0.99947907438902
"549","ENSMUSG00000036155",0.6444,0.030885597627552
"550","ENSMUSG00000104378",0.0063,0.995391456002029
"551","ENSMUSG00000099471",0.0159,0.910076206555014
"552","ENSMUSG00000026347",-0.0304,0.204866086726269
"553","ENSMUSG00000026348",0.0066,0.99598269142179
"554","ENSMUSG00000026349",0.0425,0.99224064201754
"555","ENSMUSG00000051590",-0.0225,0.991157300355586
"556","ENSMUSG00000036104",-0.0048,0.99947907438902
"557","ENSMUSG00000036086",0.0019,0.99947907438902
"558","ENSMUSG00000099760",0.0072,0.67212990607746
"559","ENSMUSG00000058603",-0.001,0.99947907438902
"560","ENSMUSG00000056211",0.0043,0.99947907438902
"561","ENSMUSG00000103497",0.0231,0.212189713802454
"562","ENSMUSG00000026353",0.0488,0.991157300355586
"563","ENSMUSG00000026355",-0.0042,0.99947907438902
"564","ENSMUSG00000026356",-0.0344,0.995391456002029
"565","ENSMUSG00000045382",0.0036,0.99947907438902
"566","ENSMUSG00000026399",-0.0189,0.975686207216966
"567","ENSMUSG00000085526",-0.0142,0.913650309289059
"568","ENSMUSG00000026409",0.0135,0.995252237345488
"569","ENSMUSG00000046404",0.006,0.99947907438902
"570","ENSMUSG00000104515",-0.0023,0.99947907438902
"571","ENSMUSG00000042510",0.0022,0.99947907438902
"572","ENSMUSG00000016528",0.024,0.99598269142179
"573","ENSMUSG00000016526",0.006,0.997625818070572
"574","ENSMUSG00000026427",0.0739,0.945150861211837
"575","ENSMUSG00000026430",-0.0346,0.500878783986676
"576","ENSMUSG00000042349",0.0115,0.995391456002029
"577","ENSMUSG00000026425",-0.036,0.987125330272323
"578","ENSMUSG00000104060",-0.0037,0.99947907438902
"579","ENSMUSG00000055184",-0.0038,0.99947907438902
"580","ENSMUSG00000052688",0.0131,0.986945979412659
"581","ENSMUSG00000042251",0.0205,0.99598269142179
"582","ENSMUSG00000013275",0.0597,0.955715362127156
"583","ENSMUSG00000026433",0.0155,0.99947907438902
"584","ENSMUSG00000026434",-0.0624,0.951895199438654
"585","ENSMUSG00000026436",0.0346,0.983078340267449
"586","ENSMUSG00000059149",-0.0123,0.960550595953454
"587","ENSMUSG00000042115",0.0061,0.986945979412659
"588","ENSMUSG00000009772",-0.0089,0.987935224314068
"589","ENSMUSG00000042066",-0.0135,0.99598269142179
"590","ENSMUSG00000042046",-0.0068,0.99947907438902
"591","ENSMUSG00000097760",0.0057,0.99598269142179
"592","ENSMUSG00000026439",0.0215,0.99491097292722
"593","ENSMUSG00000048174",0.0273,0.96532500959429
"594","ENSMUSG00000053024",0.0072,0.995391456002029
"595","ENSMUSG00000026442",0.0172,0.997625818070572
"596","ENSMUSG00000026443",0.0015,0.99947907438902
"597","ENSMUSG00000054387",0.3284,0.239288976205758
"598","ENSMUSG00000046062",0.0106,0.99947907438902
"599","ENSMUSG00000041757",-0.0226,0.780341510731041
"600","ENSMUSG00000101693",-0.0084,0.958508633714653
"601","ENSMUSG00000070644",-0.0112,0.99224064201754
"602","ENSMUSG00000070643",-0.0281,0.993952775383292
"603","ENSMUSG00000090553",0.0083,0.99947907438902
"604","ENSMUSG00000102976",-0.0284,0.991157300355586
"605","ENSMUSG00000094410",0.0099,0.995100954322104
"606","ENSMUSG00000026463",0.0105,0.996432226611783
"607","ENSMUSG00000010311",-0.0207,0.968360924689159
"608","ENSMUSG00000090208",0.0193,0.189586511770059
"609","ENSMUSG00000041577",0.012,0.99947907438902
"610","ENSMUSG00000041559",-0.0543,0.684938164956227
"611","ENSMUSG00000020423",-0.8338,0.00100873447494589
"612","ENSMUSG00000102380",0.0105,0.893640376023676
"613","ENSMUSG00000064246",-0.0959,0.890490508889232
"614","ENSMUSG00000042429",-0.2691,0.329921843972835
"615","ENSMUSG00000026458",-0.0417,0.0385665175380187
"616","ENSMUSG00000042305",0.0053,0.99947907438902
"617","ENSMUSG00000026456",0.0233,0.995391456002029
"618","ENSMUSG00000026457",-0.0749,0.932563818230158
"619","ENSMUSG00000102722",-0.0205,0.840086195929326
"620","ENSMUSG00000026455",0.0192,0.993268825119555
"621","ENSMUSG00000042229",-0.0723,0.942192714267731
"622","ENSMUSG00000042207",0.0333,0.985253136380558
"623","ENSMUSG00000073557",-0.0378,0.923168152939921
"624","ENSMUSG00000103614",0.0031,0.99947907438902
"625","ENSMUSG00000026429",0.0085,0.923613871195156
"626","ENSMUSG00000042793",-0.0404,0.927995656685173
"627","ENSMUSG00000026426",-0.0464,0.995391456002029
"628","ENSMUSG00000087721",-0.0096,0.995391456002029
"629","ENSMUSG00000085311",-0.0066,0.997625818070572
"630","ENSMUSG00000026424",0.4199,8.04610967031825e-05
"631","ENSMUSG00000079139",-0.0154,0.99598269142179
"632","ENSMUSG00000097680",0.0103,0.978290575452506
"633","ENSMUSG00000041926",0.087,0.91488703359907
"634","ENSMUSG00000062580",-0.0944,0.88974366364653
"635","ENSMUSG00000048096",-0.0222,0.873782495035295
"636","ENSMUSG00000041889",-0.068,0.973321004664134
"637","ENSMUSG00000041879",-0.0089,0.99947907438902
"638","ENSMUSG00000009418",-0.0272,0.52769408439994
"639","ENSMUSG00000026421",0.3291,0.153770252569561
"640","ENSMUSG00000041801",-0.0312,0.99224064201754
"641","ENSMUSG00000026411",0.08,0.92140594656572
"642","ENSMUSG00000086264",0.004,0.997625818070572
"643","ENSMUSG00000041642",0.0501,0.938254723265919
"644","ENSMUSG00000041605",-0.0044,0.99598269142179
"645","ENSMUSG00000041570",0.0122,0.997903122047966
"646","ENSMUSG00000097403",0.0117,0.991157300355586
"647","ENSMUSG00000026404",0.0138,0.997903122047966
"648","ENSMUSG00000041483",0.0453,0.982193673313513
"649","ENSMUSG00000098243",0.0127,0.992044291691764
"650","ENSMUSG00000103038",-0.0098,0.993952775383292
"651","ENSMUSG00000102277",0.0042,0.995252237345488
"652","ENSMUSG00000102142",-0.0056,0.991157300355586
"653","ENSMUSG00000026395",-0.0131,0.277251639617557
"654","ENSMUSG00000026393",-0.0563,0.928726869804138
"655","ENSMUSG00000102448",0.014,0.893640376023676
"656","ENSMUSG00000019230",0.0084,0.992044291691764
"657","ENSMUSG00000079283",0.0081,0.99947907438902
"658","ENSMUSG00000102365",-0.0028,0.986945979412659
"659","ENSMUSG00000056268",0.0498,0.820813681492175
"660","ENSMUSG00000104900",0.0079,0.991157300355586
"661","ENSMUSG00000102157",-5e-04,0.99947907438902
"662","ENSMUSG00000105936",2e-04,0.99947907438902
"663","ENSMUSG00000102243",0.0019,0.99947907438902
"664","ENSMUSG00000033964",0.0494,0.985253136380558
"665","ENSMUSG00000104496",-0.0055,0.99947907438902
"666","ENSMUSG00000026365",-0.0489,0.0842797846723918
"667","ENSMUSG00000101795",-0.0048,0.99947907438902
"668","ENSMUSG00000026361",0.0103,0.99947907438902
"669","ENSMUSG00000033849",-0.0699,0.927303498191764
"670","ENSMUSG00000018196",-0.0321,0.992044291691764
"671","ENSMUSG00000018199",0.0481,0.953410165567931
"672","ENSMUSG00000018189",-0.0543,0.980764746731508
"673","ENSMUSG00000100455",-7e-04,0.99947907438902
"674","ENSMUSG00000026360",-0.0643,0.489402246201134
"675","ENSMUSG00000026358",-0.0141,0.933236346814381
"676","ENSMUSG00000099964",0.0366,0.96146517117184
"677","ENSMUSG00000035131",0.0317,0.995100954322104
"678","ENSMUSG00000056220",-0.0154,0.372909942854253
"679","ENSMUSG00000032487",0.0053,0.96810975145119
"680","ENSMUSG00000099875",0.0095,0.99598269142179
"681","ENSMUSG00000006010",0.0201,0.996062108733735
"682","ENSMUSG00000006005",-0.0208,0.99598269142179
"683","ENSMUSG00000006014",0.005,0.996432226611783
"684","ENSMUSG00000066842",-0.0169,0.533432580755536
"685","ENSMUSG00000100954",-0.0054,0.99947907438902
"686","ENSMUSG00000023150",-0.2456,0.369527967568607
"687","ENSMUSG00000052748",-0.0749,0.879500223849179
"688","ENSMUSG00000053286",-0.1158,0.803125544160065
"689","ENSMUSG00000103928",0.0174,0.928726869804138
"690","ENSMUSG00000026484",0.0119,0.99947907438902
"691","ENSMUSG00000026483",-0.0101,0.890490508889232
"692","ENSMUSG00000100594",0.0081,0.99598269142179
"693","ENSMUSG00000043019",-0.0445,0.923613871195156
"694","ENSMUSG00000032666",-0.0274,0.992044291691764
"695","ENSMUSG00000014980",0.0201,0.996062108733735
"696","ENSMUSG00000032649",0.0164,0.991157300355586
"697","ENSMUSG00000026482",-0.2179,0.414282935791654
"698","ENSMUSG00000008475",-0.1403,0.715982564697956
"699","ENSMUSG00000026480",-0.0278,0.375499563120191
"700","ENSMUSG00000042772",0.0279,0.991157300355586
"701","ENSMUSG00000042751",-0.0306,0.654771385256809
"702","ENSMUSG00000026478",-0.0987,0.594954723065127
"703","ENSMUSG00000042699",-0.0284,0.877111056918309
"704","ENSMUSG00000042684",-0.0132,0.993268825119555
"705","ENSMUSG00000042671",0.0036,0.99947907438902
"706","ENSMUSG00000026475",-0.0065,0.99947907438902
"707","ENSMUSG00000066800",-0.0109,0.195289377257504
"708","ENSMUSG00000045968",0.1221,0.513496947285015
"709","ENSMUSG00000026473",-0.0826,0.909715913354438
"710","ENSMUSG00000100627",-0.0654,0.843811755589105
"711","ENSMUSG00000066797",0.0034,0.998085761353761
"712","ENSMUSG00000056708",-0.1196,0.36828738936764
"713","ENSMUSG00000026471",-0.0072,0.99947907438902
"714","ENSMUSG00000026470",-0.1423,0.635661277523933
"715","ENSMUSG00000033722",0.016,0.99947907438902
"716","ENSMUSG00000026469",0.1819,0.535318731384757
"717","ENSMUSG00000073535",-0.0019,0.99947907438902
"718","ENSMUSG00000033701",-0.027,0.995252237345488
"719","ENSMUSG00000033684",0.0203,0.987988021505786
"720","ENSMUSG00000033671",0.0227,0.996062108733735
"721","ENSMUSG00000026466",0.0086,0.99947907438902
"722","ENSMUSG00000102964",0.0084,0.995391456002029
"723","ENSMUSG00000050565",0.2703,0.22226361413427
"724","ENSMUSG00000015484",0.0508,0.982193673313513
"725","ENSMUSG00000026601",-0.0129,0.951895199438654
"726","ENSMUSG00000078193",-0.0188,0.969480498737313
"727","ENSMUSG00000026600",0.0116,0.99947907438902
"728","ENSMUSG00000103199",0.0062,0.995100954322104
"729","ENSMUSG00000026596",-0.0073,0.99947907438902
"730","ENSMUSG00000104293",0.0132,0.832479333421434
"731","ENSMUSG00000060519",-0.0506,0.961073375929111
"732","ENSMUSG00000033557",-5e-04,0.99947907438902
"733","ENSMUSG00000026594",0.0253,0.991157300355586
"734","ENSMUSG00000033544",-0.0044,0.99947907438902
"735","ENSMUSG00000103303",0.0089,0.771093334092058
"736","ENSMUSG00000070565",0.0339,0.994275884107517
"737","ENSMUSG00000103808",-0.0016,0.99947907438902
"738","ENSMUSG00000049881",-0.0591,0.810567974622892
"739","ENSMUSG00000033488",-0.0769,0.916214168783055
"740","ENSMUSG00000004031",-0.0068,0.996432226611783
"741","ENSMUSG00000026587",-0.0183,0.99947907438902
"742","ENSMUSG00000103762",0.0194,0.592235940078261
"743","ENSMUSG00000103971",-0.0197,0.992044291691764
"744","ENSMUSG00000102508",0.0098,0.986945979412659
"745","ENSMUSG00000102618",-0.0922,0.691238212300553
"746","ENSMUSG00000040782",0.0158,0.99947907438902
"747","ENSMUSG00000015829",-0.012,0.992044291691764
"748","ENSMUSG00000090394",-0.2378,0.38790185822379
"749","ENSMUSG00000058267",-0.0427,0.986927479846762
"750","ENSMUSG00000014226",-0.1329,0.744761880649067
"751","ENSMUSG00000103006",0.015,0.858982361791265
"752","ENSMUSG00000026721",-0.0199,0.995391456002029
"753","ENSMUSG00000103693",0.0098,0.984859512895077
"754","ENSMUSG00000103432",0.0065,0.500878783986676
"755","ENSMUSG00000040423",0.0292,0.978290575452506
"756","ENSMUSG00000103343",0.0021,0.99947907438902
"757","ENSMUSG00000103739",0.014,0.781645249888979
"758","ENSMUSG00000043467",-0.0216,0.995391456002029
"759","ENSMUSG00000104016",-0.002,0.99947907438902
"760","ENSMUSG00000053332",0.0273,0.993952775383292
"761","ENSMUSG00000026709",-0.0816,0.829173486368496
"762","ENSMUSG00000026708",-0.0096,0.995391456002029
"763","ENSMUSG00000026705",-0.01,0.99947907438902
"764","ENSMUSG00000044835",-0.0257,0.991157300355586
"765","ENSMUSG00000102817",0.0036,0.99947907438902
"766","ENSMUSG00000026701",0.0087,0.99947907438902
"767","ENSMUSG00000040323",0.0283,0.93727081868276
"768","ENSMUSG00000040297",0.0091,0.996432226611783
"769","ENSMUSG00000026698",0.0021,0.99947907438902
"770","ENSMUSG00000040265",-0.0232,0.992044291691764
"771","ENSMUSG00000078190",-0.0079,0.995391456002029
"772","ENSMUSG00000026694",-0.0038,0.99947907438902
"773","ENSMUSG00000026696",-0.0066,0.99947907438902
"774","ENSMUSG00000026697",0.0179,0.980764746731508
"775","ENSMUSG00000040225",-0.0398,0.975128011176086
"776","ENSMUSG00000040181",-0.0224,0.995391456002029
"777","ENSMUSG00000040170",-0.014,0.835731093294938
"778","ENSMUSG00000026586",0.1068,0.768230490588249
"779","ENSMUSG00000092188",0.02,0.446326734514607
"780","ENSMUSG00000040124",0.0266,0.992044291691764
"781","ENSMUSG00000040113",0.0029,0.99947907438902
"782","ENSMUSG00000026585",-0.0647,0.953410165567931
"783","ENSMUSG00000026584",0.0011,0.99947907438902
"784","ENSMUSG00000041406",-0.0103,0.96488531260454
"785","ENSMUSG00000041396",-4e-04,0.99947907438902
"786","ENSMUSG00000086593",-6e-04,0.99947907438902
"787","ENSMUSG00000026579",-0.0234,0.445356554997082
"788","ENSMUSG00000040918",-0.0066,0.99947907438902
"789","ENSMUSG00000026578",-0.0882,0.814831178966922
"790","ENSMUSG00000026577",-0.0101,0.99947907438902
"791","ENSMUSG00000026575",0.1127,0.824798748761051
"792","ENSMUSG00000026576",0.1264,0.755781810917244
"793","ENSMUSG00000104011",0.0059,0.99224064201754
"794","ENSMUSG00000104117",0.0214,0.984859512895077
"795","ENSMUSG00000103320",0.0228,0.851030075386256
"796","ENSMUSG00000040848",-0.3213,0.261564309791717
"797","ENSMUSG00000040843",0.0147,0.99947907438902
"798","ENSMUSG00000102302",0.0193,0.628062096976843
"799","ENSMUSG00000040836",0.0049,0.996062108733735
"800","ENSMUSG00000026571",0.039,0.889893375326481
"801","ENSMUSG00000102401",0.0049,0.992044291691764
"802","ENSMUSG00000026568",-0.0554,0.973321004664134
"803","ENSMUSG00000026566",-0.2744,0.239174667963816
"804","ENSMUSG00000040723",-2.5179,7.77912796765037e-09
"805","ENSMUSG00000040713",-0.0117,0.99947907438902
"806","ENSMUSG00000026565",0.0225,0.99224064201754
"807","ENSMUSG00000040612",0.0603,0.982193673313513
"808","ENSMUSG00000026563",0.1203,0.78690886248411
"809","ENSMUSG00000040596",-0.0116,0.99598269142179
"810","ENSMUSG00000084093",-0.0136,0.995391456002029
"811","ENSMUSG00000060568",9e-04,0.99947907438902
"812","ENSMUSG00000026558",0,0.99947907438902
"813","ENSMUSG00000052428",-0.0406,0.995100954322104
"814","ENSMUSG00000088246",0.0127,0.995391456002029
"815","ENSMUSG00000026687",-0.0526,0.986945979412659
"816","ENSMUSG00000026688",-0.0528,0.885273130581011
"817","ENSMUSG00000015843",0.012,0.895002599322081
"818","ENSMUSG00000026686",0.0095,0.951895199438654
"819","ENSMUSG00000052534",-0.0401,0.991157300355586
"820","ENSMUSG00000103780",0.0154,0.917259590437837
"821","ENSMUSG00000026683",0.0113,0.995391456002029
"822","ENSMUSG00000026678",-0.1418,8.04610967031825e-05
"823","ENSMUSG00000038530",-0.055,0.0592044426536453
"824","ENSMUSG00000070532",0.0372,0.982193673313513
"825","ENSMUSG00000089990",2e-04,0.99947907438902
"826","ENSMUSG00000026675",0.0134,0.996432226611783
"827","ENSMUSG00000097503",0.0497,0.895425396540565
"828","ENSMUSG00000026674",-0.0139,0.992044291691764
"829","ENSMUSG00000026670",-0.1374,0.649645966972354
"830","ENSMUSG00000104266",0.014,0.802960415988647
"831","ENSMUSG00000026667",-0.0912,0.789753807695327
"832","ENSMUSG00000096964",-0.0499,0.752670597591797
"833","ENSMUSG00000102752",0.0305,0.983078340267449
"834","ENSMUSG00000038473",0.0353,0.959964320208591
"835","ENSMUSG00000042800",2e-04,0.99947907438902
"836","ENSMUSG00000038463",-0.0022,0.99947907438902
"837","ENSMUSG00000026663",0.0042,0.99947907438902
"838","ENSMUSG00000053925",-0.0047,0.996062108733735
"839","ENSMUSG00000026659",-0.0223,0.995391456002029
"840","ENSMUSG00000089838",0.0012,0.99947907438902
"841","ENSMUSG00000026656",-0.0357,0.11136436705934
"842","ENSMUSG00000059498",-2.9382,1.299074836126e-07
"843","ENSMUSG00000026649",-0.137,0.149885258359671
"844","ENSMUSG00000058076",-0.0652,0.939507689627834
"845","ENSMUSG00000038370",-2.1783,2.38977394896408e-05
"846","ENSMUSG00000005677",-0.0086,0.995391456002029
"847","ENSMUSG00000005674",-0.0726,0.909715913354438
"848","ENSMUSG00000005681",-0.015,0.960550595953454
"849","ENSMUSG00000058715",-2.4744,2.43876927006126e-06
"850","ENSMUSG00000013593",-0.0647,0.980764746731508
"851","ENSMUSG00000052423",-0.0037,0.99947907438902
"852","ENSMUSG00000062729",0.0446,0.987125330272323
"853","ENSMUSG00000053483",-0.1234,0.766396058975086
"854","ENSMUSG00000062963",-0.0418,0.987935224314068
"855","ENSMUSG00000103983",0.009,0.995391456002029
"856","ENSMUSG00000013973",0.0113,0.99947907438902
"857","ENSMUSG00000013997",0.1212,0.789753807695327
"858","ENSMUSG00000006412",-0.0461,0.991109012709707
"859","ENSMUSG00000045259",0.0144,0.99947907438902
"860","ENSMUSG00000006411",-0.0046,0.992044291691764
"861","ENSMUSG00000048865",-0.0165,0.0977659561010115
"862","ENSMUSG00000026641",0.2837,0.30153935765443
"863","ENSMUSG00000103711",-0.0028,0.99947907438902
"864","ENSMUSG00000038235",-2.705,1.23128014696819e-10
"865","ENSMUSG00000060244",6e-04,0.99947907438902
"866","ENSMUSG00000015355",-0.0177,0.205328760268048
